SeriesInstanceUID,StudyInstanceUID,Modality,SeriesDescription,BodyPartExamined,SeriesNumber,Collection,Visibility,ImageCount
1.3.6.1.4.1.9590.100.1.2.128043629513459904128717408463899465311,1.3.6.1.4.1.9590.100.1.2.385848213013865938329450710253272737197,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.207293577411698318533031517813854487489,1.3.6.1.4.1.9590.100.1.2.326462274711854904440875137643706518789,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.253577647211486288738345440633391183201,1.3.6.1.4.1.9590.100.1.2.109487462611712014410480835880153702364,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.368029921511165028809015881590742212215,1.3.6.1.4.1.9590.100.1.2.272127657612617128912937043451716732436,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.339795313911652291504060174081549066069,1.3.6.1.4.1.9590.100.1.2.82658060011323374841183320740670382100,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.348434098511821052428658909982170089478,1.3.6.1.4.1.9590.100.1.2.135111862113377185131211857121529760964,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.410407319313000676325499360201949507689,1.3.6.1.4.1.9590.100.1.2.348502879911089109832466295171499700113,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.160255505411776231122010315740466341167,1.3.6.1.4.1.9590.100.1.2.404192837610226889722725050142655179235,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.7117008011934705507384295860579444521,1.3.6.1.4.1.9590.100.1.2.390746308212235112710173986763625307174,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.421359724311981980229824787322056668710,1.3.6.1.4.1.9590.100.1.2.136076650113866825830482500351028203960,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.242813816211590557526939203903179610078,1.3.6.1.4.1.9590.100.1.2.31495046711417674538120613473062537736,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.108998325811479398607974727033630566895,1.3.6.1.4.1.9590.100.1.2.308496619913016474423805892023859817075,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.129769924413933273629894066072749004848,1.3.6.1.4.1.9590.100.1.2.425755719212727839407837474732853851350,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.120975395211240097621301418761201538013,1.3.6.1.4.1.9590.100.1.2.324762876613856001435488487812773861218,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.45198210110364006637209201990525878522,1.3.6.1.4.1.9590.100.1.2.343535213712888937200418638160439739241,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.229831500711614631410985570990616337439,1.3.6.1.4.1.9590.100.1.2.350387817711752287714500061640992544744,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.248353746812103405010874272322766528207,1.3.6.1.4.1.9590.100.1.2.68126962712106318502039231181124195830,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.72895616912906312303808700442028731339,1.3.6.1.4.1.9590.100.1.2.221300042312628995705294846882111106902,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.205103169813159300634836146130648695006,1.3.6.1.4.1.9590.100.1.2.337533774412912085837031520473844637294,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.106549074112422775129871748294230948097,1.3.6.1.4.1.9590.100.1.2.83961767012722181110414527271115899714,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.66679542012392000816519993671374042741,1.3.6.1.4.1.9590.100.1.2.98150241912655580429838762800118346146,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.67812231612104503318795114671651423685,1.3.6.1.4.1.9590.100.1.2.318851110912179843537756079363873851871,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.114969874313534254714450387281852259986,1.3.6.1.4.1.9590.100.1.2.72404128811743097230233696190854540747,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.56147472310819441003129985864061710471,1.3.6.1.4.1.9590.100.1.2.331686849913454289925193207041593952638,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.210700650311256118023753675981671833149,1.3.6.1.4.1.9590.100.1.2.315040734512397568535595836320323236654,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.33209068012978943708077223770227069692,1.3.6.1.4.1.9590.100.1.2.28552272812648279128926941891519043665,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.269680585511234402406176864513124583528,1.3.6.1.4.1.9590.100.1.2.253767762213260580424431906893811283388,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.401545617211244777332328206533724998688,1.3.6.1.4.1.9590.100.1.2.272459965911777362929204026072438191330,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.170751553612671435936196307210227264778,1.3.6.1.4.1.9590.100.1.2.258631776411485843824508873243130468878,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.270011902510247397019185010553409191212,1.3.6.1.4.1.9590.100.1.2.42196066113271250414769717090451359724,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.327038166513047797405327674041149707420,1.3.6.1.4.1.9590.100.1.2.397685159913746739907075014960848090700,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.307837733612369365428478465682230791840,1.3.6.1.4.1.9590.100.1.2.61224753413269181242242692311251163961,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.327847554212603161039441384283263697353,1.3.6.1.4.1.9590.100.1.2.203433535111870458632146476900749999823,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.297879337411365143121300161322140313046,1.3.6.1.4.1.9590.100.1.2.113331050612939057134780760663288038470,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.127394491612513362604876655742268877278,1.3.6.1.4.1.9590.100.1.2.232466742011574457413770477332707448152,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.411253025311100641804555022153278303233,1.3.6.1.4.1.9590.100.1.2.334364876511040573436436345854266353445,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.420134766313786146317875731580013572283,1.3.6.1.4.1.9590.100.1.2.150572516713016895200300113001582048095,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.407752520411373002930194643642312375730,1.3.6.1.4.1.9590.100.1.2.73804651411589784141101328840957440917,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.243582480811782309133500919671973779944,1.3.6.1.4.1.9590.100.1.2.173893658211048027915152654700942723966,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.48312096611103943402919837690580605187,1.3.6.1.4.1.9590.100.1.2.191085756213214943112141147033357115494,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.62650761312037911511646063714137997350,1.3.6.1.4.1.9590.100.1.2.155185876511748910912250500310683837742,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.405715888611599970413106671691236521094,1.3.6.1.4.1.9590.100.1.2.6536232410709270223249691420866866223,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.387400058211904573630980151631457491481,1.3.6.1.4.1.9590.100.1.2.263338424313257110301123596000757109348,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.159119867811645811427955365720212963464,1.3.6.1.4.1.9590.100.1.2.28919567212125532514419419443170730134,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.17684851612858769409501121522669184268,1.3.6.1.4.1.9590.100.1.2.66643789412997919033153486611357946426,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.235660179411528836100875029952746347639,1.3.6.1.4.1.9590.100.1.2.118058392811046856819894752252189282585,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.307871120810481007540038360632300515836,1.3.6.1.4.1.9590.100.1.2.298397525812372840013721465943624977408,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.171801086911287112028924051671538285833,1.3.6.1.4.1.9590.100.1.2.88907104612750239538308724731263432667,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.296835993911199383337463860770050397407,1.3.6.1.4.1.9590.100.1.2.424222487010362326432149067833302815439,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.219524889913677617440671190362769649165,1.3.6.1.4.1.9590.100.1.2.120843972913366469422253659400024694389,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.351961616612896333640190726890553143736,1.3.6.1.4.1.9590.100.1.2.382663302612922270211675933754083285787,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.329257055410747102311634863764107482374,1.3.6.1.4.1.9590.100.1.2.200604897211303396605032851493683146939,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.59946788013216870726047456320017500210,1.3.6.1.4.1.9590.100.1.2.331458599912078978206389311182661633188,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.342261265212431736626153627121567382835,1.3.6.1.4.1.9590.100.1.2.357824030311979223524922871373826089302,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.280285174113278235527658797191016317873,1.3.6.1.4.1.9590.100.1.2.196384549311469298802799233383521899684,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.423229474610637357737993176643822511502,1.3.6.1.4.1.9590.100.1.2.20177488712955625712541344523778580602,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.295275348911287427436606396500923903778,1.3.6.1.4.1.9590.100.1.2.61499600811384597810618602282256119710,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.299597115111885082132133930773097732238,1.3.6.1.4.1.9590.100.1.2.207455402212169143911259301503034455405,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.310970334811442196939458643661662933568,1.3.6.1.4.1.9590.100.1.2.101435457512184805722655326030964691972,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.322542158113512377736413323573727329697,1.3.6.1.4.1.9590.100.1.2.74421968912758513901489310060642905830,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.68264675712058421305739306243126509346,1.3.6.1.4.1.9590.100.1.2.13532039412856813536598967360790105948,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.296906419712225519011253208531344638232,1.3.6.1.4.1.9590.100.1.2.307863426913172720504026146673318065979,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.402711910012606866837604906830851002983,1.3.6.1.4.1.9590.100.1.2.258465003511423428029033079581912892963,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.84434974511638836101430980132162635051,1.3.6.1.4.1.9590.100.1.2.223828088111194077507648687551973444867,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.366683066811836235301103251410480147470,1.3.6.1.4.1.9590.100.1.2.155321408212625875142715631504253937356,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.312678837611837370906857169101780079790,1.3.6.1.4.1.9590.100.1.2.147675966010642935902173636131956918655,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.236850357711291042814368083443976482886,1.3.6.1.4.1.9590.100.1.2.277314202212359910702756811610734361164,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.236531684312756771912091613712125806019,1.3.6.1.4.1.9590.100.1.2.12922731611034953709808413472972195369,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.80535214811712613537815666182334703735,1.3.6.1.4.1.9590.100.1.2.283510490610088480532839512573430761330,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.304272182512598588024111294723705626449,1.3.6.1.4.1.9590.100.1.2.147444677311346052907223894223171952037,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.165294787413689536624294641980669772286,1.3.6.1.4.1.9590.100.1.2.245041691710312629127106553704012456692,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.143175863512104959640940942652544463784,1.3.6.1.4.1.9590.100.1.2.194945988912578043638609982753903428414,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.352859216811713701116498361600494481178,1.3.6.1.4.1.9590.100.1.2.305294742512814542200021838501649247837,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.308276380711059309811641670642221600905,1.3.6.1.4.1.9590.100.1.2.227492157411367647519734860022938712259,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.333353745613460203309779559920774549005,1.3.6.1.4.1.9590.100.1.2.121231011012960646500475944174190323812,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.114073417612127118730790803803725889935,1.3.6.1.4.1.9590.100.1.2.40517360511391040313738617661229633265,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.181242897911872149239171516503888992207,1.3.6.1.4.1.9590.100.1.2.368248893113954647342827414313869346177,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.90955538211503381224630383824120165345,1.3.6.1.4.1.9590.100.1.2.350198215512886836832867204424061663671,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.161929718212205683013653835691015005773,1.3.6.1.4.1.9590.100.1.2.364119059313364109220061019382076039267,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.394348713811483685409048628631628517431,1.3.6.1.4.1.9590.100.1.2.289648537711697294903298996992556141387,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.316649119511158393806146216233480439309,1.3.6.1.4.1.9590.100.1.2.324749948412122491808673998523617458684,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.83947151112741655931747657251875970999,1.3.6.1.4.1.9590.100.1.2.276499669111526519631797869211331413220,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.426766378412007204136492384452762527280,1.3.6.1.4.1.9590.100.1.2.178845899411776841012412376523922011081,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.231128276011880508407154371932279121168,1.3.6.1.4.1.9590.100.1.2.163030768012268285105198857002195014287,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.16457223513449463205837326340477726730,1.3.6.1.4.1.9590.100.1.2.254823527911835751821694742163336340056,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.283611093311235879622330879342271564974,1.3.6.1.4.1.9590.100.1.2.236357478011226943602993386761748185381,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.214094231012478974837774828843558224133,1.3.6.1.4.1.9590.100.1.2.315007902210991893926284176712346168941,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.208573617912576199335843467881265965494,1.3.6.1.4.1.9590.100.1.2.200082023411272291821514313230345677350,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.102374499111748775815796148821876680732,1.3.6.1.4.1.9590.100.1.2.239922229311345675013441670832274459494,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.245646912813583051808181364562111280814,1.3.6.1.4.1.9590.100.1.2.48326223411841983114580850092482166103,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.193183185811411930527046780454079660196,1.3.6.1.4.1.9590.100.1.2.197277796512469726604599704740597207570,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.386973502912512197518140655581747729007,1.3.6.1.4.1.9590.100.1.2.354192287112784508619756458522583867014,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.14523051411268219112817744942767081380,1.3.6.1.4.1.9590.100.1.2.395191510912123432824813423481452647422,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.119564937612211132536775937820475285511,1.3.6.1.4.1.9590.100.1.2.158041563212492635701838852003097055372,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.188709827513771613530942695880598074689,1.3.6.1.4.1.9590.100.1.2.46533641211341638416066999082514259385,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.308402021611338103228361317470352720087,1.3.6.1.4.1.9590.100.1.2.269991247012076879524878022770044650138,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.257893743713458623316532156524247009552,1.3.6.1.4.1.9590.100.1.2.166343022110258937138850635792862984260,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.17460065412672185333705921690949680233,1.3.6.1.4.1.9590.100.1.2.325688018511398205817196926833337064807,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.3866969912785618842192247560363093126,1.3.6.1.4.1.9590.100.1.2.360723175712103958412889394282630336460,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.286080152210797309007598780492232903340,1.3.6.1.4.1.9590.100.1.2.5004970613916579430821809981947169341,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.145988487512799942601054624412806159618,1.3.6.1.4.1.9590.100.1.2.18451234710661829533538338651428408762,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.282911119011875861821515362862283825150,1.3.6.1.4.1.9590.100.1.2.421365617612525427637654270730664394235,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.159443656311747130733554507872945786561,1.3.6.1.4.1.9590.100.1.2.205867557112348300731504083403864856429,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.328842164210353914520706810182126250091,1.3.6.1.4.1.9590.100.1.2.181921195212393733829660937153907870244,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.320156365412431762934670739401628394358,1.3.6.1.4.1.9590.100.1.2.125967813812874677205201552740149024540,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.267368681010698660110663456322931358093,1.3.6.1.4.1.9590.100.1.2.162969785711700285923592211232579428181,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.264981401611016439726518836991730653813,1.3.6.1.4.1.9590.100.1.2.57808091312807738238127010652829976485,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.288452897212619894527772399961503471226,1.3.6.1.4.1.9590.100.1.2.578876912137498715436325183690023081,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.28326896911171275404139288633258673657,1.3.6.1.4.1.9590.100.1.2.201310385911219086431305527071875647822,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.393940858913914026528530735542723208000,1.3.6.1.4.1.9590.100.1.2.207873623511113548728497079171965414069,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.298409027112066845434068368963754166894,1.3.6.1.4.1.9590.100.1.2.410186572212525426706079612231275058923,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.258136789112561107941705870410375481785,1.3.6.1.4.1.9590.100.1.2.181902957912472287807943794133732342707,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.413217044711355717018618461724079406682,1.3.6.1.4.1.9590.100.1.2.60853437512799607324422634772894060532,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.287230627312706904405304879631302798754,1.3.6.1.4.1.9590.100.1.2.255227354012270965114972089860139934251,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.125726013412682327702057073941000164289,1.3.6.1.4.1.9590.100.1.2.393994700512786199140131142570748956045,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.29026422512550798242134647590421996608,1.3.6.1.4.1.9590.100.1.2.11311754712520453123732199941396220169,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.346304547411937461531792674723056412128,1.3.6.1.4.1.9590.100.1.2.413966839212980102214016019412710505507,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.203003614612737303808533200762815463137,1.3.6.1.4.1.9590.100.1.2.251784815812535575711158450483051667164,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.190541581912705315712788814300936674661,1.3.6.1.4.1.9590.100.1.2.157243694913481911522185509451437842639,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.326972345010849689207021723251062234553,1.3.6.1.4.1.9590.100.1.2.287213966011512683203015036674249441758,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.245015449811699466937643388642106999102,1.3.6.1.4.1.9590.100.1.2.108366975612593143842192017011208443633,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.257755046811073457303799166814167666287,1.3.6.1.4.1.9590.100.1.2.61920740811324778024858971383989914366,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.301825047510685012339725073261144674183,1.3.6.1.4.1.9590.100.1.2.253161832512458800424441980260751336837,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.225182940011324310432434996873708270101,1.3.6.1.4.1.9590.100.1.2.21240654411884418407220299960275162718,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.234853334311719534234727661383923550027,1.3.6.1.4.1.9590.100.1.2.13107106712488167928169107213715794527,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
1.3.6.1.4.1.9590.100.1.2.59226468111608026936590311880367449018,1.3.6.1.4.1.9590.100.1.2.397167228512350448039437408443807088601,MG,ROI mask images,BREAST,1,CBIS-DDSM,1,2
